,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
304,42,admin.,married,high.school,no,yes,no,telephone,may,mon,248,2,0,nonexistent,no
305,40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,215,2,0,nonexistent,no
306,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,0,nonexistent,no
307,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,0,nonexistent,no
308,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,0,nonexistent,no
309,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83,2,0,nonexistent,no
310,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,0,nonexistent,no
311,27,admin.,single,university.degree,no,no,no,telephone,may,mon,106,2,0,nonexistent,no
312,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,0,nonexistent,no
313,58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,214,2,0,nonexistent,no
314,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,358,2,0,nonexistent,no
315,34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,453,2,0,nonexistent,no
316,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,0,nonexistent,no
317,56,retired,married,basic.6y,no,no,no,telephone,may,mon,136,2,0,nonexistent,no
318,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173,2,0,nonexistent,no
319,43,services,married,high.school,no,yes,no,telephone,may,mon,241,2,0,nonexistent,no
320,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,0,nonexistent,no
321,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148,2,0,nonexistent,no
322,42,technician,single,unknown,no,no,no,telephone,may,mon,230,2,0,nonexistent,no
323,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,199,3,0,nonexistent,no
324,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,0,nonexistent,no
325,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,111,4,0,nonexistent,no
326,26,admin.,single,university.degree,no,yes,no,telephone,may,mon,231,3,0,nonexistent,no
327,33,admin.,married,high.school,no,no,no,telephone,may,mon,316,3,0,nonexistent,no
328,35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240,2,0,nonexistent,no
329,36,admin.,married,high.school,no,no,no,telephone,may,mon,669,3,0,nonexistent,no
330,29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,0,nonexistent,no
331,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,0,nonexistent,no
332,35,management,married,high.school,no,yes,no,telephone,may,mon,174,5,0,nonexistent,no
333,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88,5,0,nonexistent,no
334,46,services,married,high.school,unknown,yes,no,telephone,may,mon,313,3,0,nonexistent,no
335,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,0,nonexistent,no
336,42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,152,2,0,nonexistent,no
337,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402,3,0,nonexistent,no
338,55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221,2,0,nonexistent,no
339,41,management,married,university.degree,unknown,no,no,telephone,may,mon,213,2,0,nonexistent,no
340,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,144,3,0,nonexistent,no
341,32,services,single,high.school,no,yes,no,telephone,may,mon,158,3,0,nonexistent,no
342,49,admin.,married,basic.9y,no,no,no,telephone,may,mon,220,3,0,nonexistent,no
343,57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,325,2,0,nonexistent,no
344,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,0,nonexistent,no
345,52,technician,married,high.school,no,yes,no,telephone,may,mon,503,2,0,nonexistent,no
346,50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,0,nonexistent,no
347,41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,421,4,0,nonexistent,no
348,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,0,nonexistent,no
349,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164,2,0,nonexistent,no
350,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174,3,0,nonexistent,no
351,55,technician,married,professional.course,no,no,no,telephone,may,mon,113,2,0,nonexistent,no
352,38,management,married,university.degree,no,no,no,telephone,may,mon,195,2,0,nonexistent,no
353,38,services,married,high.school,no,yes,no,telephone,may,mon,347,3,0,nonexistent,no
354,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,208,2,0,nonexistent,no
355,43,unemployed,single,university.degree,no,no,no,telephone,may,mon,404,4,0,nonexistent,no
356,36,blue-collar,single,high.school,no,no,no,telephone,may,mon,396,2,0,nonexistent,no
357,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98,2,0,nonexistent,no
358,33,services,married,basic.4y,no,no,no,telephone,may,mon,229,3,0,nonexistent,no
359,58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,350,2,0,nonexistent,no
360,40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,88,3,0,nonexistent,no
361,57,management,married,university.degree,no,yes,no,telephone,may,tue,379,2,0,nonexistent,no
362,45,technician,married,high.school,no,yes,no,telephone,may,tue,168,3,0,nonexistent,no
363,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,190,3,0,nonexistent,no
364,46,admin.,married,university.degree,no,yes,no,telephone,may,tue,158,1,0,nonexistent,no
365,36,technician,married,university.degree,no,no,no,telephone,may,tue,210,1,0,nonexistent,no
366,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,102,1,0,nonexistent,no
367,57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,306,1,0,nonexistent,no
368,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,0,nonexistent,no
369,56,management,divorced,high.school,no,no,no,telephone,may,tue,218,1,0,nonexistent,no
370,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,0,nonexistent,no
371,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,54,1,0,nonexistent,no
372,46,admin.,single,high.school,no,yes,no,telephone,may,tue,344,1,0,nonexistent,no
373,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195,1,0,nonexistent,no
374,43,services,married,high.school,no,no,no,telephone,may,tue,202,1,0,nonexistent,no
375,49,blue-collar,married,unknown,no,no,no,telephone,may,tue,286,1,0,nonexistent,no
376,41,technician,married,basic.6y,no,yes,no,telephone,may,tue,278,1,0,nonexistent,no
377,38,admin.,single,university.degree,no,no,no,telephone,may,tue,189,1,0,nonexistent,no
378,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,0,nonexistent,no
379,49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,18,1,0,nonexistent,no
380,30,blue-collar,single,unknown,no,no,no,telephone,may,tue,184,2,0,nonexistent,no
381,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,0,nonexistent,no
382,34,management,single,university.degree,no,no,no,telephone,may,tue,290,1,0,nonexistent,no
383,30,student,single,unknown,unknown,no,no,telephone,may,tue,133,1,0,nonexistent,no
384,59,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,318,1,0,nonexistent,no
385,59,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,437,1,0,nonexistent,no
386,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,0,nonexistent,no
387,48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,501,4,0,nonexistent,no
388,28,unknown,single,unknown,unknown,yes,yes,telephone,may,tue,1201,1,0,nonexistent,yes
389,44,services,married,high.school,no,yes,no,telephone,may,tue,1030,1,0,nonexistent,yes
390,59,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,253,1,0,nonexistent,no
391,50,management,married,high.school,unknown,no,no,telephone,may,tue,149,1,0,nonexistent,no
392,35,admin.,married,university.degree,no,no,no,telephone,may,tue,144,1,0,nonexistent,no
393,42,admin.,married,high.school,no,no,no,telephone,may,tue,69,1,0,nonexistent,no
394,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,243,1,0,nonexistent,no
395,36,technician,married,professional.course,no,no,no,telephone,may,tue,769,2,0,nonexistent,no
396,56,services,married,high.school,unknown,no,no,telephone,may,tue,135,3,0,nonexistent,no
397,29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,231,1,0,nonexistent,no
398,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,442,2,0,nonexistent,no
399,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,199,1,0,nonexistent,no
400,52,services,single,high.school,no,no,no,telephone,may,tue,455,1,0,nonexistent,no
401,48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152,1,0,nonexistent,no
402,31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,124,1,0,nonexistent,no
403,43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,424,1,0,nonexistent,no
404,36,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,43,1,0,nonexistent,no
405,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,154,1,0,nonexistent,no
406,52,services,divorced,basic.6y,no,no,no,telephone,may,tue,393,1,0,nonexistent,no
407,39,admin.,married,high.school,no,yes,no,telephone,may,tue,203,2,0,nonexistent,no
408,36,services,married,high.school,no,no,yes,telephone,may,tue,140,2,0,nonexistent,no
409,42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,326,1,0,nonexistent,no
410,41,admin.,married,high.school,no,no,no,telephone,may,tue,483,1,0,nonexistent,no
411,55,technician,married,basic.4y,no,no,yes,telephone,may,tue,259,1,0,nonexistent,no
412,30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,227,1,0,nonexistent,no
413,57,retired,unknown,basic.4y,no,no,no,telephone,may,tue,673,1,0,nonexistent,no
414,45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,576,1,0,nonexistent,no
415,51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,180,2,0,nonexistent,no
416,39,self-employed,single,basic.9y,unknown,yes,yes,telephone,may,tue,90,1,0,nonexistent,no
417,47,admin.,married,high.school,unknown,no,no,telephone,may,tue,505,1,0,nonexistent,no
418,27,services,married,high.school,no,yes,no,telephone,may,tue,245,1,0,nonexistent,no
419,34,technician,single,university.degree,no,yes,no,telephone,may,tue,186,1,0,nonexistent,no
420,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,208,1,0,nonexistent,no
421,43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,623,1,0,nonexistent,no
422,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,180,1,0,nonexistent,no
423,39,management,married,university.degree,unknown,no,no,telephone,may,tue,496,3,0,nonexistent,no
424,38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,118,1,0,nonexistent,no
425,49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,102,2,0,nonexistent,no
426,58,management,married,basic.6y,no,no,no,telephone,may,tue,342,1,0,nonexistent,no
427,43,technician,married,professional.course,no,yes,no,telephone,may,tue,225,1,0,nonexistent,no
428,50,unknown,married,unknown,unknown,yes,no,telephone,may,tue,185,3,0,nonexistent,no
429,31,services,married,high.school,unknown,no,no,telephone,may,tue,276,1,0,nonexistent,no
430,43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,87,1,0,nonexistent,no
431,43,self-employed,married,basic.9y,unknown,no,no,telephone,may,tue,744,1,0,nonexistent,no
432,30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,262,1,0,nonexistent,no
433,27,services,single,professional.course,no,yes,yes,telephone,may,tue,271,1,0,nonexistent,no
434,51,services,married,unknown,unknown,no,no,telephone,may,tue,141,1,0,nonexistent,no
435,37,technician,married,professional.course,no,yes,no,telephone,may,tue,198,2,0,nonexistent,no
436,46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,150,1,0,nonexistent,no
437,35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,241,1,0,nonexistent,no
438,47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,196,1,0,nonexistent,no
439,46,management,married,unknown,no,yes,no,telephone,may,tue,149,1,0,nonexistent,no
440,40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,264,1,0,nonexistent,no
441,26,housemaid,married,university.degree,no,no,no,telephone,may,tue,246,1,0,nonexistent,no
442,32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,309,2,0,nonexistent,no
443,45,management,married,university.degree,no,yes,no,telephone,may,tue,140,1,0,nonexistent,no
444,34,admin.,married,basic.9y,no,no,no,telephone,may,tue,175,1,0,nonexistent,no
445,47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,136,1,0,nonexistent,no
446,42,technician,married,professional.course,no,no,no,telephone,may,tue,1623,1,0,nonexistent,yes
447,57,technician,married,basic.4y,unknown,no,yes,telephone,may,tue,50,1,0,nonexistent,no
448,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,101,1,0,nonexistent,no
449,38,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,144,1,0,nonexistent,no
450,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,238,1,0,nonexistent,no
451,28,student,single,basic.9y,unknown,yes,no,telephone,may,tue,354,1,0,nonexistent,no
452,60,management,married,university.degree,no,no,no,telephone,may,tue,451,2,0,nonexistent,no
453,48,admin.,married,university.degree,no,yes,no,telephone,may,tue,159,1,0,nonexistent,no
454,47,technician,married,professional.course,no,yes,no,telephone,may,tue,170,1,0,nonexistent,no
455,40,admin.,married,high.school,no,no,no,telephone,may,tue,243,1,0,nonexistent,no
456,51,management,married,professional.course,unknown,yes,no,telephone,may,tue,141,2,0,nonexistent,no
457,48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,112,1,0,nonexistent,no
458,54,housemaid,married,basic.4y,no,no,no,telephone,may,tue,262,2,0,nonexistent,no
459,40,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,53,1,0,nonexistent,no
460,44,admin.,single,basic.9y,unknown,no,no,telephone,may,tue,134,1,0,nonexistent,no
461,42,technician,divorced,high.school,no,no,no,telephone,may,tue,204,4,0,nonexistent,no
462,52,self-employed,married,university.degree,no,yes,no,telephone,may,tue,678,1,0,nonexistent,no
463,31,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,182,1,0,nonexistent,no
464,32,services,married,high.school,no,no,no,telephone,may,tue,162,1,0,nonexistent,no
465,44,admin.,married,high.school,no,yes,yes,telephone,may,tue,177,1,0,nonexistent,no
466,39,management,married,basic.6y,unknown,no,no,telephone,may,tue,27,1,0,nonexistent,no
467,57,management,married,professional.course,unknown,yes,no,telephone,may,tue,699,3,0,nonexistent,no
468,52,admin.,married,basic.4y,no,yes,no,telephone,may,tue,358,1,0,nonexistent,no
469,42,management,married,university.degree,no,no,no,telephone,may,tue,1677,1,0,nonexistent,yes
470,42,technician,single,professional.course,unknown,unknown,unknown,telephone,may,tue,529,1,0,nonexistent,no
471,43,management,married,professional.course,no,yes,no,telephone,may,tue,310,1,0,nonexistent,no
472,31,admin.,divorced,high.school,no,no,no,telephone,may,tue,47,1,0,nonexistent,no
473,29,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,379,1,0,nonexistent,no
474,57,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,30,2,0,nonexistent,no
475,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,472,1,0,nonexistent,no
476,59,unknown,married,unknown,unknown,no,no,telephone,may,tue,113,1,0,nonexistent,no
477,39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,114,1,0,nonexistent,no
478,57,retired,married,university.degree,no,no,no,telephone,may,tue,116,1,0,nonexistent,no
479,41,management,married,unknown,unknown,no,no,telephone,may,tue,448,1,0,nonexistent,no
480,37,technician,single,high.school,unknown,no,yes,telephone,may,tue,264,1,0,nonexistent,no
481,38,services,married,high.school,no,yes,no,telephone,may,tue,169,1,0,nonexistent,no
482,42,retired,married,basic.4y,no,no,no,telephone,may,tue,145,1,0,nonexistent,no
483,49,unknown,married,unknown,unknown,yes,no,telephone,may,tue,288,1,0,nonexistent,no
484,54,management,married,basic.6y,unknown,yes,yes,telephone,may,tue,381,1,0,nonexistent,no
485,36,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,176,2,0,nonexistent,no
486,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,215,1,0,nonexistent,no
487,35,technician,married,professional.course,no,yes,no,telephone,may,tue,278,1,0,nonexistent,no
488,45,housemaid,married,professional.course,unknown,no,no,telephone,may,tue,188,2,0,nonexistent,no
489,56,technician,married,unknown,no,yes,no,telephone,may,tue,174,2,0,nonexistent,no
490,34,technician,married,university.degree,no,yes,no,telephone,may,tue,226,2,0,nonexistent,no
491,41,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,111,2,0,nonexistent,no
492,41,services,married,basic.9y,no,no,no,telephone,may,tue,157,2,0,nonexistent,no
493,36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,46,1,0,nonexistent,no
494,32,admin.,single,university.degree,unknown,unknown,unknown,telephone,may,tue,49,1,0,nonexistent,no
495,31,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,374,1,0,nonexistent,no
496,38,technician,married,professional.course,no,yes,no,telephone,may,tue,349,1,0,nonexistent,no
497,35,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,325,1,0,nonexistent,no
498,53,admin.,married,professional.course,no,yes,no,telephone,may,tue,233,2,0,nonexistent,no
499,51,admin.,married,basic.6y,unknown,yes,no,telephone,may,tue,531,1,0,nonexistent,no
